Final_Formula,Tc_Clean,Pressure_GPa,id,rawMaterial,avg_mass,rng_mass,avg_rad,rng_rad,avg_eneg,rng_eneg,avg_val,rng_val
In-O,2.0,0.0,61ba959a720b8b3d36c50c3e,amorphous In-O films,65.4095,98.821,1.02,1.08,2.61,1.66,4.5,3.0
In-O,2.0,0.0,61ba997805e6aa6710c50eee,amorphous In-O films,65.4095,98.821,1.02,1.08,2.61,1.66,4.5,3.0
PrRu2Si2,14.0,0.0,61ba959a85b12ae79ac50c3e,PrRu 2 Si 2,79.844,112.82499999999999,1.65,1.36,1.866,1.0700000000000003,5.4,5.0
Lu3Os4Ge13,2.85,0.0,61ba959a05e6aa6710c50c3e,Lu3Os4Ge13,111.501,117.6,1.508,0.9199999999999999,1.9369999999999998,0.9300000000000002,4.65,5.0
Lu3Os4Ge13,3.1,0.0,61ba9c2a0cb3d3a5e6c51085,Lu3Os4Ge13,111.501,117.6,1.508,0.9199999999999999,1.9369999999999998,0.9300000000000002,4.65,5.0
Lu3Os4Ge13,3.1,0.0,61ba9c2a0cb3d3a5e6c51087,Lu 3 Os 4 Ge 13,111.501,117.6,1.508,0.9199999999999999,1.9369999999999998,0.9300000000000002,4.65,5.0
LaMnO3.04,125.0,0.0,61ba959ba01e2beb09c50c3e,LaMnO 3.04,48.112095238095236,122.911,0.9958730158730158,1.47,2.6007142857142855,2.34,5.603174603174604,4.0
LaMnO3.04,125.0,0.0,61ba9bc9dc085aa023c5103f,LaMnO 3.04,48.112095238095236,122.911,0.9958730158730158,1.47,2.6007142857142855,2.34,5.603174603174604,4.0
LaMnO3.04,70.0,0.0,61ba9bc9dc085aa023c51046,LaMnO 3.04,48.112095238095236,122.911,0.9958730158730158,1.47,2.6007142857142855,2.34,5.603174603174604,4.0
LaMnO3.06,137.5,0.0,61ba959ba01e2beb09c50c41,LaMnO 3.06,47.985166007905136,122.911,0.9938339920948617,1.47,2.60403162055336,2.34,5.604743083003952,4.0
LaMnO3.06,137.5,0.0,61ba9bc9dc085aa023c51044,LaMnO 3.06,47.985166007905136,122.911,0.9938339920948617,1.47,2.60403162055336,2.34,5.604743083003952,4.0
LaMnO3.045,130.0,0.0,61ba959ba01e2beb09c50c42,LaMnO 3.045,48.0802685827552,122.911,0.9953617443012884,1.47,2.601546085232904,2.34,5.603567888999009,4.0
LaMnO3.045,130.0,0.0,61ba98df1b93c0c6bec50e9e,LaMnO 3.045,48.0802685827552,122.911,0.9953617443012884,1.47,2.601546085232904,2.34,5.603567888999009,4.0
LaMnO3.045,130.0,0.0,61ba9bc9dc085aa023c51045,LaMnO 3.045,48.0802685827552,122.911,0.9953617443012884,1.47,2.601546085232904,2.34,5.603567888999009,4.0
Ru-(1222,32.5,0.0,61ba959b0a416aa3d9c50c3e,Ru-(1222),101.07,0.0,1.78,0.0,2.2,0.0,8.0,0.0
Ru-(1212,45.0,0.0,61ba959b0a416aa3d9c50c3f,Ru-(1212),101.07,0.0,1.78,0.0,2.2,0.0,8.0,0.0
(Li1−xFex)OHFeSe,40.0,0.0,61ba959b12cb23f3dfc50c3e,(Li 1−x Fe x )OHFeSe,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,42.0,0.0,61ba977307932c08a9c50da8,(Li 1−x Fe x )OHFeSe,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,40.0,0.0,61ba983ee4552e90a8c50dd3,(Li 1−x Fe x )OHFeSe,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,42.0,0.0,61ba9dbb7ce09aab2ac511e5,single crystals of (Li 1−x Fe x )OHFeSe,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,40.0,0.0,61ba9e883136e52869c512a3,(Li 1−x Fe x )OHFeSe (x ≈ 0.2),35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,42.0,0.0,61ba9fa0fa2141a3e5c51316,(Li 1−x Fe x )OHFeSe films,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
(Li1−xFex)OHFeSe,42.0,0.0,61ba9fa0fa2141a3e5c51317,single-crystalline (Li 1−x Fe x )OHFeSe thin films,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
Li1−xFex)OHFeSe,40.0,0.0,61ba959b12cb23f3dfc50c3f,Li1−xFex)OHFeSe,35.76616666666666,77.952,1.1383333333333334,1.19,2.138333333333333,2.46,5.0,7.0
Fe1+xSe,8.0,0.0,61ba959b12cb23f3dfc50c42,Fe 1+x Se single crystal,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,30.0,0.0,61ba96bc7ce09aab2ac50d02,Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,8.0,0.0,61ba96bc7ce09aab2ac50d05,Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,8.0,0.0,61ba98153961c0f52fc50dc7,Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,8.5,0.0,61ba99d73961c0f52fc50edf,β-Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,8.0,7.0,61ba9b140cb3d3a5e6c50fb8,Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,27.0,1.48,61ba9b5cc0bff55f4cc51039,β- Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,24.0,0.0,61ba9c8a7ce09aab2ac51110,Fe 1+x Se,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
Fe1+xSe,8.0,0.0,61ba9f19a5c5381c2ec5132c,Fe1+xSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba959b12cb23f3dfc50c43,monolayer FeSe film,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,10.0,0.0,61ba95ac2a711de29cc50c46,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba95ac2a711de29cc50c47,FeSe monolayer,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95ae783c1e8128c50c5b,α-FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,58.0,0.0,61ba95b02b9a12e3d2c50c61,monolayer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,11.5,0.0,61ba95b13136e52869c50c49,alloying FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba95badc085aa023c50c4e,monolayer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95badc085aa023c50c50,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba95bc3136e52869c50c4e,Single-Layer FeSe Films,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,35.0,0.0,61ba95bc3136e52869c50c4f,single-layer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95bc3136e52869c50c50,single-layer FeSe film,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95c25cc438644dc50c5a,α-FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,27.0,1.48,61ba95c25cc438644dc50c5b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,60.0,0.0,61ba95cea013f06956c50c5f,single-layer FeSe films 3,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba95cf720b8b3d36c50c64,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba95d171dd2853b1c50c57,FeSe films,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba95d171dd2853b1c50c5a,single-layer FeSe films,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,70.0,0.0,61ba95d907932c08a9c50c6c,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95de5ad933a7cac50c67,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95eaa013f06956c50c75,pristine FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba95eb3af0453d0cc50c76,single-layer FeSe on SrTiO3(001),67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.5,0.0,61ba95ec1b5bc7b48bc50c7c,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,36.7,8.9,61ba95f21b93c0c6bec50c8d,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba95f21b93c0c6bec50c8e,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba96038452d931a5c50c72,single FeSe epitaxial layer,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,9.0,61ba96077ce09aab2ac50c8d,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96077ce09aab2ac50c90,pure FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,10.0,0.0,61ba96077ce09aab2ac50c92,sulphur substitution into FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,46.0,0.0,61ba960749d0b378c6c50c78,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,42.0,0.0,61ba960749d0b378c6c50c79,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,31.0,0.0,61ba960749d0b378c6c50c7b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,30.0,0.0,61ba9608fa2141a3e5c50c7a,"FeSe layered compound A x Fe 2 Se 2 (A = K, Rb, Cs, Tl)",67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba960c61d1c9d20fc50c84,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba9614a013f06956c50c90,e-doped FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba9614a013f06956c50c92,K-dosed FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba9614a013f06956c50c93,e-doped FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba9614a013f06956c50c96,Bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,90.0,0.0,61ba961efa2141a3e5c50c86,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.5,0.0,61ba961e7c13e4f711c50c90,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,2.0,0.0,61ba961e8452d931a5c50c8c,furnace-cooled FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,10.5,0.0,61ba961e8452d931a5c50c8d,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba961e8452d931a5c50c8e,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba9620fa2141a3e5c50c87,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba9624fa2141a3e5c50c8a,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,43.0,0.0,61ba9624fa2141a3e5c50c8b,FeSe single crystal,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba9624fa2141a3e5c50c8d,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,43.0,0.0,61ba9624fa2141a3e5c50c8e,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba9624fa2141a3e5c50c8f,FeSe thin film,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba9624fa2141a3e5c50c90,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba962a8452d931a5c50c97,monolayer FeSe grown on a SrTiO 3 (STO) substrate,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,85.0,0.0,61ba962a49d0b378c6c50c95,monolayer films of FeSe grown on SrTiO 3 substrates,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96313961c0f52fc50c90,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba9634ab9e3e9324c50c8d,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba9634ab9e3e9324c50c8e,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,6.0,61ba963614d91e0862c50c9b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,56.0,0.0,61ba963b3af0453d0cc50cb8,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,18.0,0.0,61ba963b3af0453d0cc50cbf,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba963d5cc438644dc50cbe,FeSe thin film grown on SrTiO3 (FeSe/STO),67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,14.0,0.0,61ba9641c2c99830dec50cc2,FeSe),67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96457b1a7abb24c50c9b,SC FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,45.0,0.0,61ba96512c886f0fe6c50ca6,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba965d12cb23f3dfc50cd1,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,4.0,61ba965d12cb23f3dfc50cd2,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.4,0.0,61ba966ae4dc5fe1bac50cbd,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba966ae4dc5fe1bac50cbe,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba966ed7a99c43e8c50cb6,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba96714217bb9076c50cca,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba96714217bb9076c50ccb,monolayer films of FeSe grown on SrTiO 3,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,7.0,61ba9673e614176f2ec50cb6,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,7.0,61ba9673e614176f2ec50cb7,FeSe x,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.3,0.0,61ba96741b93c0c6bec50cd3,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,2.6,0.0,61ba96741b93c0c6bec50cd4,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,38.0,0.0,61ba96741b93c0c6bec50cd5,single-layer FeSe film,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96741b93c0c6bec50cd6,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,23.5,0.0,61ba96853136e52869c50cc3,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba96853136e52869c50cc4,single layer FeSe films on SrTiO 3 (STO) substrate,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,80.0,0.0,61ba96853136e52869c50cc5,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba9686e4552e90a8c50cc2,α- FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,31.0,0.0,61ba9690a013f06956c50cd9,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba969b7ce09aab2ac50cef,single-layer FeSe films grown on SrTiO3 substrate (named FeSe/STO,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,2.0,0.0,61ba96a0c0bff55f4cc50cdf,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,12.0,0.0,61ba96a0c0bff55f4cc50ce1,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,26.0,0.0,61ba96a66a35f302ddc50cda,PbO-type FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,36.7,0.0,61ba96a66a35f302ddc50cdc,pure FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96a66a35f302ddc50cdf,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba96a66a35f302ddc50ce2,monolayer FeSe film,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba96aa3af0453d0cc50d11,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba96aa3af0453d0cc50d12,single layered FeSe films grown on SrTiO 3 substrate,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96aa3af0453d0cc50d14,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,50.0,0.0,61ba96ad2227d4ac07c50cd1,single-layer FeSe films,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,100.0,0.0,61ba96b37b1a7abb24c50ce1,monolayer of FeSe grown on SrTiO 3,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96b807932c08a9c50d19,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,87.0,0.0,61ba96b807932c08a9c50d1b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,46.0,0.0,61ba96be49d0b378c6c50cea,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96be49d0b378c6c50cec,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96c22227d4ac07c50cdc,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba96c2d52116ffe1c50ce7,iron-selenium (FeSe),67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96c556f16aed29c50d23,α-FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,50.0,0.0,61ba96c8c0bff55f4cc50cf9,single-layer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,30.0,0.0,61ba96c8c0bff55f4cc50cfc,single layer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,32.0,0.0,61ba96c8c0bff55f4cc50cfd,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96c8c0bff55f4cc50cfe,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96c8c0bff55f4cc50cff,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,55.0,0.0,61ba96c8c0bff55f4cc50d01,single-layer FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96ccc2c99830dec50d1b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,15.0,1.48,61ba96ccc2c99830dec50d1c,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,10.0,0.0,61ba96d614d91e0862c50ceb,FeSe single crystals,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96d7a01e2beb09c50d11,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,15.0,0.0,61ba96db07932c08a9c50d31,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,32.0,0.0,61ba96db07932c08a9c50d33,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba96db07932c08a9c50d34,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba96db07932c08a9c50d35,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,32.0,0.0,61ba96db07932c08a9c50d36,K-intercalated FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.0,0.0,61ba96e407932c08a9c50d3c,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,36.0,7.0,61ba96edef148cdddfc50d09,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,50.0,0.0,61ba96f011af647618c50d07,K-coated FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,60.0,0.0,61ba96f011af647618c50d09,e-doped FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,70.0,0.0,61ba96f011af647618c50d0a,ultrathin FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,15.0,0.0,61ba96fa1b5bc7b48bc50d1b,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,25.0,4.0,61ba9703dc085aa023c50d17,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba97122c886f0fe6c50d17,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,9.4,0.0,61ba97140a416aa3d9c50d1d,bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba97140a416aa3d9c50d1f,FeSe flakes,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,77.0,0.0,61ba97140a416aa3d9c50d20,FeSe film on SrTiO 3 (STO) substrate in 2012,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,50.0,0.0,61ba97186a35f302ddc50d21,monolayer FeSe on various TiO 2,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,10.0,0.0,61ba9719e4552e90a8c50d1d,undoped parent FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,65.0,0.0,61ba9719e4552e90a8c50d1e,single-layer FeSe films on SrTiO 3 (FeSe/SrTiO 3 ),67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,40.0,0.0,61ba9719e4552e90a8c50d1f,FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.8,0.0,61ba971f2c886f0fe6c50d1f,FeSe x single crystal,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba971f2c886f0fe6c50d27,FeSe x,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,37.0,0.0,61ba971f2c886f0fe6c50d29,FeSe x,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,27.0,1.48,61ba972414d91e0862c50d1c,β-FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
FeSe,8.0,0.0,61ba9728e720aae5f4c50d32,Strain-free bulk FeSe,67.4025,23.114999999999995,1.295,0.53,2.19,0.7199999999999998,7.0,2.0
